well id,day,median pixel intensity,mw_area shape,hyst1 area,hyst2 area
445,0,131.0,6816,12,0
446,0,131.0,33124,14297,14050
447,0,128.0,5782,52,0
448,0,128.0,4608,16,0
449,0,129.0,33124,12984,12828
450,0,129.0,5044,1555,1538
451,0,129.0,33124,13040,12791
452,0,129.0,6958,2364,2294
453,0,128.0,8134,3215,3175
454,0,129.0,8649,3952,3921
455,0,128.0,8835,3847,3824
456,0,128.0,9523,3194,3163
457,0,126.0,8460,1852,1796
458,0,127.0,8740,309,72
459,0,128.0,33124,4439,4272
460,0,134.0,6237,402,350
461,0,133.0,6561,8,0
462,0,132.0,6399,8,0
463,0,131.0,8544,29,0
464,0,131.0,6150,3,0
465,0,131.0,6887,35,0
466,0,131.0,4134,26,0
467,0,129.0,5723,27,0
468,0,129.0,33124,12363,12278
469,0,129.0,33124,12398,12248
470,0,129.0,5415,1603,1599
471,0,129.0,6432,1974,1966
472,0,129.0,7469,2463,2370
473,0,128.0,8633,3333,3328
474,0,128.0,8640,3896,3814
475,0,128.0,8366,3252,3221
476,0,128.0,11118,2585,2195
477,0,126.0,9384,631,649
478,0,126.0,9646,46,0
479,0,127.0,33124,5255,4975
480,0,133.0,6557,32,0
481,0,132.0,6478,11,0
482,0,131.0,9300,395,0
483,0,131.0,8835,57,0
484,0,131.0,7938,8,0
485,0,131.0,6790,25,0
486,0,131.0,33124,14095,14011
487,0,127.0,6104,1,0
488,0,127.0,33124,13314,13224
489,0,127.0,33124,13302,13211
490,0,127.0,6420,2610,2596
491,0,127.0,33124,14248,13892
492,0,126.0,7680,3427,3371
493,0,127.0,33124,12634,12523
494,0,126.0,8372,2667,2614
495,0,126.0,8544,536,109
496,0,127.0,10700,873,717
497,0,125.0,8554,57,0
498,0,125.0,8272,55,0
499,0,126.0,33124,5397,5119
500,0,131.0,33124,12842,12785
501,0,131.0,9858,247,57
502,0,130.0,9345,58,0
503,0,129.0,8736,41,0
504,0,129.0,8019,7,0
505,0,129.0,6432,7,0
506,0,129.0,33124,12738,12388
507,0,126.0,5184,20,0
508,0,126.0,33124,12831,12746
509,0,127.0,4992,1791,1779
510,0,127.0,6144,2171,2066
511,0,127.0,7623,3069,2997
512,0,127.0,8232,3640,3614
513,0,126.0,8448,3932,3887
514,0,126.0,8730,2278,2206
515,0,127.0,8272,136,0
516,0,127.0,8370,18,0
517,0,125.0,8554,82,0
518,0,125.0,8184,35,0
519,0,126.0,33124,5918,5727
520,0,131.0,8184,57,0
521,0,131.0,8730,23,0
522,0,130.0,9464,15,0
523,0,129.0,8633,323,257
524,0,129.0,7644,17,0
525,0,129.0,6402,7,0
526,0,128.0,4896,809,793
527,0,127.0,33124,12615,12547
528,0,127.0,33124,13066,12966
529,0,127.0,4896,1767,1762
530,0,127.0,33124,12657,12547
531,0,127.0,7938,3113,3103
532,0,127.0,8544,3903,3834
533,0,126.0,8463,3624,3563
534,0,125.0,8372,1808,1774
535,0,127.0,8370,27,0
536,0,127.0,8366,32,0
537,0,125.0,8455,50,0
538,0,125.0,8184,51,0
539,0,126.0,33124,6690,6309
540,0,131.0,8190,105,0
541,0,131.0,8277,18,0
542,0,130.0,9256,15,0
543,0,129.0,8645,118,0
544,0,130.0,7584,47,0
545,0,129.0,6305,25,0
546,0,129.0,4700,0,0
547,0,127.0,33124,12649,12548
548,0,127.0,33124,13715,13316
549,0,127.0,5376,1865,1855
550,0,127.0,6720,2284,2264
551,0,126.0,7968,3263,3138
552,0,127.0,8280,4782,4712
553,0,125.0,8277,2898,2818
554,0,127.0,8366,578,44
555,0,127.0,8280,76,0
556,0,128.0,8265,47,0
557,0,125.0,8554,43,0
558,0,125.0,8372,54,0
559,0,126.0,33124,6781,6549
560,0,131.0,8455,422,39
561,0,130.0,8460,527,447
562,0,129.0,9240,84,0
563,0,129.0,8448,20,0
564,0,129.0,7644,6,0
565,0,128.0,5859,1303,1306
566,0,129.0,4656,6,0
567,0,127.0,33124,13313,12875
568,0,127.0,4230,1157,1157
569,0,127.0,5856,2042,2028
570,0,127.0,7200,2459,2431
571,0,127.0,8736,3429,3414
572,0,128.0,8366,4408,4316
573,0,126.0,8277,2361,2331
574,0,127.0,8277,8,0
575,0,128.0,8460,66,0
576,0,127.0,8554,2460,2461
577,0,125.0,8645,438,398
578,0,126.0,8648,96,37
579,0,127.0,5510,2390,2355
580,0,130.0,8463,992,645
581,0,130.0,8645,53,0
582,0,129.0,9345,15,0
583,0,128.0,8645,44,0
584,0,129.0,7663,50,0
585,0,129.0,6014,61,0
586,0,129.0,33124,12917,12801
587,0,127.0,33124,13563,13398
588,0,126.0,4512,1167,1155
589,0,127.0,6080,2018,1992
590,0,127.0,7469,2542,2507
591,0,127.0,8820,3400,3388
592,0,128.0,8455,4195,4155
593,0,126.0,8460,2035,1999
594,0,127.0,8281,13,0
595,0,127.0,8460,57,0
596,0,127.0,8366,52,0
597,0,126.0,8640,64,0
598,0,124.0,8640,81,62
599,0,126.0,6336,2433,2382
600,0,130.0,8460,1543,1496
601,0,131.0,8352,30,0
602,0,129.0,33124,13536,13233
603,0,129.0,8742,497,458
604,0,129.0,33124,13065,13004
605,0,129.0,5626,41,0
606,0,129.0,33124,12430,12324
607,0,127.0,33124,11886,11313
608,0,125.0,4896,1298,1301
609,0,126.0,6402,1973,1966
610,0,127.0,8217,2742,2719
611,0,127.0,8835,3575,3552
612,0,126.0,8463,4045,3967
613,0,126.0,8463,1075,961
614,0,127.0,8366,47,0
615,0,127.0,9720,587,377
616,0,127.0,9936,91,0
617,0,125.0,10976,116,0
618,0,124.0,9102,58,0
